neighbourhood_group,neighbourhood,latitude,longitude,room_type,price,minimum_nights,number_of_reviews,calculated_host_listings_count,availability_365,distance_to_nearest_stn
4,3,1.35786,103.7634,1,4.219507705,1,7,0,9,-0.401743266
0,15,1.31342,103.85859,1,5.981414211,1,0,0,364,-0.71688351
0,15,1.31251,103.86064,2,5.33753808,14,1,5.111987788,181,-1.239856148
0,22,1.31391,103.84151,1,4.442651256,2,2,0,176,-0.883928505
0,20,1.29877,103.84333,1,4.382026635,10,5,1.098612289,81,-1.342477156
0,30,1.30725,103.84747,2,4.65396035,2,3,3.737669618,179,-2.089547551
0,20,1.29745,103.84305,1,4.234106505,10,9,1.098612289,69,-1.000266159
0,4,1.27442,103.8341,2,5.164785974,6,0,4.48863637,364,-0.164058144
0,15,1.3138,103.85314,2,4.875197323,14,0,5.117993812,365,-1.627998407
0,30,1.30946,103.85553,2,6.618738984,1,0,4.043051268,365,-1.037059151
0,15,1.32633,103.86306,1,4.787491743,1,0,0,0,-0.245887541
0,22,1.32595,103.85105,2,5.105945474,3,1,0,181,-0.177127794
0,4,1.27442,103.83435,2,5.010635294,6,0,0,180,-0.187595455
1,1,1.32947,103.92977,1,4.007333185,2,1,0,0,-0.498530517
4,13,1.33047,103.73942,1,5.036952602,1,1,2.63905733,179,-0.826383008
0,23,1.30013,103.8413,2,6.421622268,3,0,4.248495242,364,-1.393584095
0,4,1.27422,103.83309,2,5.164785974,6,0,4.276666119,364,-0.054640276
0,6,1.31843,103.80862,1,4.382026635,25,0,0,60,-1.877490224
0,4,1.27253,103.83314,2,5.247024072,6,1,4.48863637,364,0.070983211
0,4,1.27395,103.83434,2,5.247024072,6,0,4.276666119,364,-0.142124
0,15,1.31804,103.85272,1,4.007333185,90,0,2.397895273,365,-0.433048593
0,15,1.31125,103.86331,1,3.891820298,18,0,4.043051268,365,-1.307503201
0,22,1.3221,103.85328,2,5.429345629,3,0,3.526360525,352,-0.01878386
0,22,1.3224,103.85227,2,5.416100402,10,0,3.526360525,365,-0.03590859
0,22,1.32288,103.85411,2,5.384495063,28,0,3.526360525,0,-0.076576404
4,8,1.39867,103.7469,1,3.688879454,2,9,0,97,-1.975422215
0,29,1.2977,103.84244,2,5.347107531,30,0,2.48490665,80,-0.903875364
0,28,1.27906,103.78875,2,5.036952602,3,0,0,0,-0.847808279
0,10,1.29958,103.85702,1,4.248495242,7,1,0,0,-4.025964207
0,22,1.32329,103.84989,2,5.293304825,1,3,0,150,-0.294233358
0,19,1.30667,103.89844,2,4.787491743,92,0,0,365,0.100831856
1,25,1.3726,103.94334,1,4.382026635,2,0,0,0,-0.419477625
0,35,1.25746,103.8178,1,7.365180126,1,0,2.302585093,365,-0.025835588
0,4,1.27304,103.83384,2,5.347107531,6,0,4.48863637,364,-0.02040619
0,4,1.27283,103.83364,2,5.347107531,6,0,4.276666119,364,0.011848749
0,35,1.25461,103.82102,1,5.627621114,1,2,2.63905733,363,0.184044828
0,11,1.31124,103.88815,1,4.189654742,2,3,2.708050201,86,-1.1370112
0,11,1.31333,103.88527,2,5.129898715,2,1,0,181,-0.836514905
0,15,1.32247,103.86207,1,3.713572067,1,1,0,117,-1.070860772
0,6,1.31246,103.79097,1,3.663561646,90,0,2.890371758,224,-0.533894136
0,6,1.31307,103.79159,1,3.663561646,90,0,2.890371758,279,-0.632822858
3,12,1.37671,103.8805,2,6.280395839,6,0,4.276666119,364,0.371443703
0,11,1.31369,103.89635,1,4.343805422,6,0,0,362,-0.491197873
0,10,1.28137,103.85157,2,5.111987788,90,0,3.761200116,335,-1.36598514
3,0,1.3775,103.84602,1,4.248495242,2,8,1.609437912,324,-0.722349176
3,0,1.37694,103.8466,1,4.248495242,2,12,1.609437912,324,-0.573544249
0,11,1.3111,103.87767,2,5.556828062,3,0,5.111987788,365,-0.354228235
0,11,1.31154,103.87985,2,5.476463552,3,1,5.111987788,0,-0.44901762
0,28,1.3015,103.79976,2,5.616771098,30,0,4.48863637,364,-1.652676302
0,24,1.28528,103.83894,1,3.891820298,3,2,0,0,-0.846358814
0,22,1.32663,103.84898,2,5.293304825,5,0,3.610917913,334,-0.380475053
3,0,1.36536,103.84805,1,4.094344562,1,5,0.693147181,0,-0.629906397
0,11,1.31137,103.87819,2,5.293304825,3,0,3.610917913,358,-0.291446653
0,10,1.27387,103.84631,2,5.262690189,14,1,5.828945618,0,-1.212718973
0,15,1.32192,103.86353,2,5.590986981,14,0,4.976733742,296,-1.058695952
0,11,1.31206,103.88596,2,5.509388337,3,0,3.610917913,365,-0.683573647
0,35,1.25606,103.81951,1,5.680172609,1,1,2.63905733,180,0.060971946
3,0,1.3769,103.84747,1,4.442651256,2,3,1.609437912,0,-0.500716053
0,11,1.31325,103.8773,2,5.293304825,3,4,3.610917913,128,-0.374870285
0,22,1.32437,103.85201,2,5.513428746,3,0,3.044522438,0,0.009394682
0,22,1.32381,103.85333,2,5.501258211,10,0,3.044522438,365,0.048377849
0,11,1.31673,103.8842,1,5.075173815,1,3,1.791759469,307,-1.902956045
0,6,1.31749,103.77924,1,4.143134726,3,1,2.890371758,241,-0.391579509
0,22,1.32289,103.85385,2,5.293304825,3,2,3.610917913,175,-0.048014923
0,15,1.32051,103.86536,2,5.627621114,7,0,3.610917913,181,-0.849129234
0,15,1.32862,103.86568,2,5.590986981,5,0,3.610917913,365,-0.727430419
0,30,1.30123,103.85167,2,5.66296048,5,1,3.610917913,251,-1.209314136
0,30,1.3022,103.84691,2,5.66296048,3,1,3.610917913,354,-1.145173812
0,15,1.31618,103.85171,1,4.382026635,1,1,0,0,-0.686216751
0,4,1.28539,103.8299,2,4.927253685,1,0,1.098612289,83,-1.101128431
0,20,1.29831,103.84395,1,4.477336814,30,0,2.48490665,354,-1.46876359
0,11,1.3154,103.88749,1,4.48863637,3,0,1.098612289,359,-0.645904035
0,22,1.3285,103.8471,2,5.634789603,14,0,4.48863637,364,-0.779348706
0,11,1.31986,103.88298,3,6.109247583,1,0,0,180,-0.969937792
3,32,1.39683,103.89631,1,3.988984047,4,0,0,364,-1.24413201
3,0,1.38393,103.84085,1,4.248495242,1,0,0.693147181,365,-0.663342758
0,4,1.27728,103.83657,1,4.86753445,4,0,0,89,-0.83782499
0,30,1.30206,103.8514,2,5.38907173,1,6,0,0,-1.450730785
4,5,1.36765,103.77492,1,4.941642423,90,0,0.693147181,179,0.018474002
0,6,1.32894,103.79827,2,6.857514063,2,1,0,14,-1.455557265
0,15,1.32221,103.86466,2,5.627621114,7,0,3.610917913,178,-0.787756814
0,22,1.32639,103.84506,2,5.66296048,7,1,3.610917913,365,-0.397366042
2,42,1.311,103.8059,1,4.65396035,90,2,0,179,-0.369714513
0,28,1.27022,103.79853,1,4.836281907,6,0,0.693147181,364,-0.608299764
0,11,1.31138,103.87971,2,5.590986981,3,6,3.610917913,365,-0.427475297
0,23,1.30741,103.8297,2,5.521460918,2,2,0,359,-0.74855405
0,30,1.30957,103.85356,1,3.17805383,2,5,1.098612289,31,-1.152303015
0,22,1.32108,103.85307,2,5.442417711,5,1,1.386294361,80,-0.028405145
4,9,1.32379,103.7704,1,3.663561646,1,3,0,0,0.121287932
0,22,1.3285,103.8485,2,5.192956851,25,0,4.976733742,365,-0.755053084
0,11,1.31324,103.9032,2,6.907755279,3,4,1.386294361,170,-0.324271983
0,10,1.27454,103.84539,2,5.010635294,20,0,0,0,-1.490488966
0,11,1.31171,103.87653,2,5.509388337,3,2,3.610917913,176,-0.555046851
0,15,1.31631,103.85462,2,5.521460918,7,5,1.386294361,181,-0.821825126
0,15,1.31832,103.85151,2,5.66296048,7,0,3.610917913,365,-0.324961466
0,11,1.31165,103.87948,2,4.700480366,5,2,0.693147181,174,-0.429079072
0,10,1.28363,103.86047,1,6.21860012,1,0,2.63905733,180,-1.391337002
0,38,1.29548,103.82767,2,6.212606096,6,1,1.945910149,141,0.028978198
0,15,1.3201,103.86462,2,5.472270674,5,5,1.945910149,175,-1.089330466
0,15,1.31113,103.85997,1,3.891820298,18,0,4.290459441,365,-0.829035306
0,22,1.32188,103.85323,2,5.521460918,2,7,1.945910149,115,-0.020616226
0,11,1.31221,103.87902,2,5.141663557,5,0,5.117993812,365,-0.453424896
0,22,1.32725,103.84458,2,5.521460918,2,10,1.791759469,129,-0.389118133
0,22,1.32803,103.84458,2,5.521460918,3,5,1.791759469,177,-0.505223517
0,11,1.31568,103.88266,3,3.044522438,1,11,1.791759469,305,-2.439937654
0,24,1.28463,103.84171,1,4.077537444,90,0,4.852030264,341,-1.644519124
0,30,1.30653,103.84788,2,5.068904202,3,3,3.871201011,331,-2.230940498
0,2,1.36355,103.83182,1,3.912023005,4,3,0,58,0.613250328
0,22,1.32663,103.8486,2,5.010635294,6,0,3.871201011,352,-0.39366312
0,22,1.32885,103.84289,2,5.590986981,7,0,3.610917913,365,-0.413243722
0,11,1.31545,103.88281,1,5.075173815,1,1,1.791759469,358,-2.216002652
0,15,1.31791,103.85331,2,5.697093487,5,0,3.610917913,181,-0.476173616
0,30,1.30265,103.85113,2,4.787491743,1,1,3.401197382,365,-1.60797478
0,4,1.27344,103.83537,2,4.912654886,5,4,3.912023005,325,-0.172732953
0,4,1.27299,103.83431,1,5.141663557,3,1,3.912023005,364,-0.050326083
0,4,1.28425,103.83407,2,4.553876892,3,2,2.833213344,21,-0.439182611
0,24,1.28616,103.83897,1,5.298317367,1,0,1.386294361,156,-0.642323954
0,15,1.32728,103.86425,2,5.293304825,3,1,3.610917913,365,-0.356298305
0,4,1.28376,103.82627,1,3.912023005,90,1,0.693147181,293,-1.26672052
1,1,1.33791,103.93469,1,3.688879454,90,0,0.693147181,365,-1.166272724
4,9,1.31157,103.76205,2,6.107022888,5,0,4.248495242,364,-0.650546855
0,10,1.2805,103.84958,2,5.38907173,2,7,0,0,-1.411081766
4,13,1.33061,103.73887,1,5.036952602,1,2,2.63905733,180,-0.744249594
0,20,1.29848,103.84415,2,5.384495063,10,0,3.610917913,171,-1.603980255
0,29,1.2943,103.84128,2,5.043425117,3,0,3.871201011,18,-0.930791056
0,22,1.32726,103.8507,2,5.991464547,5,12,1.386294361,178,-0.367565061
0,34,1.29329,103.84285,2,5.043425117,3,0,3.871201011,277,-1.676085126
0,10,1.28052,103.85207,1,5.416100402,30,0,0,363,-1.923159111
3,12,1.35418,103.8787,2,4.682131227,1,2,0,165,-0.279941889
0,28,1.29244,103.76385,1,5.393627546,1,1,3.80666249,364,0.824231038
0,15,1.32653,103.86633,2,5.036952602,3,0,3.526360525,0,-0.485226272
0,24,1.28009,103.84146,3,4.442651256,30,0,0.693147181,363,-1.546242469
0,4,1.27242,103.83376,2,4.820281566,5,1,3.912023005,364,0.037601332
0,24,1.27972,103.84005,3,4.553876892,30,0,0.693147181,362,-2.931967659
0,10,1.27514,103.845,2,5.855071922,2,5,3.737669618,153,-1.713090179
0,4,1.28523,103.83373,1,3.891820298,18,1,4.290459441,341,-0.308657736
0,4,1.27373,103.83304,2,4.820281566,3,0,3.912023005,364,-0.013217286
0,4,1.2749,103.83304,2,4.912654886,3,3,3.912023005,364,-0.100448722
0,28,1.29158,103.76203,1,5.159055299,2,0,3.295836866,365,0.883324769
0,15,1.32789,103.86376,2,5.231108617,5,0,4.976733742,355,-0.351645731
0,28,1.29193,103.76294,1,5.236441963,1,1,2.708050201,365,0.851840688
0,15,1.32721,103.86322,2,5.590986981,20,0,4.976733742,300,-0.228681106
0,28,1.29091,103.80655,2,5.598421959,3,1,3.912023005,364,-0.814227008
0,4,1.27334,103.83286,2,4.912654886,5,0,3.912023005,364,0.030479224
0,30,1.30148,103.85121,2,5.293304825,7,0,3.871201011,269,-1.20054623
0,15,1.31657,103.85239,2,5.247024072,30,0,3.891820298,290,-0.681205199
0,15,1.32017,103.86341,2,5.231108617,5,0,3.891820298,256,-1.556787688
0,22,1.32539,103.84567,1,5.293304825,30,0,3.891820298,301,-0.536834231
0,18,1.28408,103.86203,1,6.133398043,1,0,2.63905733,176,-0.892519715
0,4,1.27378,103.83517,2,5.192956851,3,1,2.079441542,365,-0.194274606
0,15,1.32976,103.86391,2,5.298317367,4,1,5.111987788,353,-0.512526822
0,4,1.28306,103.83607,2,5.192956851,3,0,2.079441542,365,-0.951609631
0,4,1.27485,103.8401,2,5.010635294,6,1,1.791759469,363,-0.60407782
0,15,1.31714,103.85109,2,5.66296048,5,0,3.871201011,92,-0.461902546
0,10,1.27394,103.84449,2,5.241747015,30,0,5.828945618,348,-1.128091202
0,15,1.3131,103.8488,1,3.891820298,90,0,0,0,-0.505182769
0,28,1.29516,103.80552,2,5.707110265,3,0,3.912023005,363,-2.938867651
0,4,1.27234,103.83261,1,4.820281566,5,1,3.912023005,364,0.121290143
0,4,1.27304,103.83274,1,4.820281566,5,0,3.912023005,364,0.061648487
0,11,1.3116,103.88703,2,5.556828062,3,0,3.737669618,365,-0.91945982
4,14,1.34114,103.70563,1,4.521788577,1,10,1.609437912,259,-1.254437095
0,10,1.28061,103.84835,2,5.081404365,30,0,5.828945618,349,-1.683080232
0,4,1.27299,103.83371,2,5.247024072,6,0,4.248495242,364,-0.006576088
0,10,1.27321,103.84489,2,5.081404365,5,0,5.828945618,30,-0.962967994
0,15,1.31303,103.85929,2,5.141663557,7,0,3.17805383,88,-0.877834576
0,4,1.27527,103.83327,1,4.912654886,5,2,3.912023005,364,-0.151168646
0,4,1.2744,103.83269,1,4.912654886,5,0,3.912023005,364,-0.031633979
0,11,1.31041,103.87679,2,5.231108617,2,0,5.111987788,321,-0.487501893
0,10,1.27387,103.84414,2,5.017279837,5,0,5.828945618,33,-1.049279964
0,2,1.35287,103.84989,1,4.043051268,15,0,0,181,-1.654022178
0,10,1.29721,103.8566,1,4.343805422,3,6,1.386294361,122,-1.345272945
0,4,1.29007,103.80788,2,5.545177444,3,1,3.912023005,364,-0.5548969
0,30,1.31047,103.85372,2,5.062595033,3,5,3.871201011,278,-1.537441633
0,30,1.29911,103.85335,2,5.298317367,7,1,2.995732274,87,-1.199041751
0,30,1.29682,103.85178,2,5.298317367,7,2,2.995732274,76,-2.084182456
0,4,1.27377,103.83498,2,5.123963979,3,0,2.079441542,365,-0.177854877
0,11,1.31122,103.87989,2,5.627621114,15,0,5.117993812,365,-0.466654237
0,22,1.32678,103.84865,2,5.010635294,28,0,3.496507561,365,-0.416519179
0,4,1.27305,103.83387,2,5.043425117,3,2,1.386294361,365,-0.023484724
0,4,1.2747,103.83303,2,4.912654886,5,1,3.912023005,364,-0.08486291
0,4,1.27299,103.83388,1,4.912654886,5,1,3.912023005,364,-0.019058296
0,30,1.30101,103.84925,2,6.393590754,14,1,3.610917913,181,-1.314804928
0,22,1.32143,103.85339,2,4.836281907,5,0,3.871201011,160,-0.051805847
0,38,1.31704,103.82536,2,5.686975356,7,0,2.995732274,363,-1.070987557
0,4,1.27382,103.83317,2,4.820281566,5,1,3.912023005,364,-0.030990881
0,4,1.27311,103.83247,2,4.820281566,5,0,3.912023005,364,0.076950563
0,4,1.27454,103.83269,2,4.912654886,5,1,3.912023005,364,-0.04138329
0,10,1.28049,103.85166,2,5.010635294,1,2,0,28,-1.74601028
0,4,1.28382,103.83439,1,4.077537444,18,0,4.852030264,304,-0.526335379
0,10,1.29845,103.85622,2,5.293304825,21,3,1.609437912,220,-1.957909842
0,28,1.29188,103.7633,1,5.236441963,1,0,3.80666249,365,0.835350747
0,11,1.31167,103.88577,2,5.33753808,5,0,3.871201011,291,-0.724680486
0,24,1.28342,103.83875,2,5.068904202,3,1,2.079441542,365,-1.484192034
0,10,1.27528,103.8439,2,4.997212274,14,0,5.828945618,0,-1.35548014
0,10,1.27479,103.84402,2,5.043425117,14,0,5.828945618,0,-1.271499132
0,30,1.30925,103.85536,1,3.17805383,2,5,1.098612289,31,-0.998522432
0,22,1.32849,103.84762,2,4.787491743,7,0,3.871201011,338,-0.781170744
0,11,1.31246,103.8866,2,5.598421959,5,0,5.117993812,365,-0.682818968
0,28,1.30085,103.79972,2,5.634789603,15,0,4.276666119,364,-1.446950908
1,1,1.31519,103.90989,2,5.521460918,6,0,0,301,-0.315078959
0,29,1.30315,103.8272,1,4.382026635,2,3,0.693147181,305,-0.564631509
0,4,1.27523,103.83594,2,5.010635294,4,0,0,8,-0.439853968
0,4,1.27428,103.83315,2,4.820281566,3,0,3.912023005,364,-0.064601026
0,4,1.27381,103.83248,2,4.820281566,3,1,3.912023005,364,0.027574931
0,4,1.27346,103.83415,2,4.912654886,5,0,3.912023005,364,-0.0811036
0,4,1.27306,103.8332,2,4.912654886,5,0,3.912023005,364,0.02567565
0,4,1.27501,103.83293,2,4.912654886,5,0,3.912023005,364,-0.09739266
1,1,1.33898,103.9357,1,3.80666249,90,0,0.693147181,365,-0.757391499
4,5,1.37187,103.76466,1,4.510859507,1,2,0.693147181,89,-1.285467519
0,22,1.32484,103.85445,2,4.875197323,3,1,3.258096538,358,0.004802945
0,30,1.31178,103.85395,2,5.010635294,3,1,3.496507561,320,-2.678016852
0,30,1.31194,103.85399,2,5.521460918,3,1,3.526360525,334,-2.983079175
0,30,1.31287,103.85399,2,5.480638923,14,2,3.526360525,365,-2.81464913
0,19,1.30894,103.89504,2,5.537334267,15,1,2.944438979,181,-0.336823972
0,15,1.31294,103.85362,2,5.505331536,7,0,3.526360525,365,-2.421384071
0,35,1.25443,103.8209,1,6.272877007,1,0,2.63905733,173,0.200937977
0,10,1.28415,103.85998,1,6.246106765,1,2,2.63905733,179,-1.305022623
0,30,1.31185,103.85371,2,5.010635294,7,0,3.496507561,365,-2.573365857
4,14,1.35206,103.69839,1,3.713572067,90,0,0.693147181,364,0.472796254
0,30,1.30128,103.86061,3,3.713572067,1,0,2.197224577,309,-0.979859879
0,34,1.28625,103.84966,3,4.248495242,1,0,2.197224577,309,-1.175965245
0,11,1.31461,103.88462,2,3.80666249,90,0,2.079441542,364,-1.278373517
0,19,1.30775,103.89944,1,3.912023005,2,5,1.386294361,356,0.184888638
0,28,1.30377,103.78514,1,4.343805422,90,0,1.386294361,364,-0.666243757
0,30,1.30898,103.85112,2,5.442417711,2,1,0.693147181,0,-1.23175346
4,9,1.30301,103.76487,2,6.413458957,6,0,4.276666119,364,0.278915891
0,15,1.31151,103.85965,2,4.787491743,7,1,3.17805383,88,-0.820726179
0,15,1.30627,103.86388,2,5.598421959,3,1,0,6,-1.782014607
0,28,1.30535,103.78353,1,4.189654742,90,0,1.386294361,364,-0.277316856
0,22,1.32287,103.85343,2,5.056245805,3,0,3.871201011,340,-0.004838814
0,4,1.27264,103.83432,2,5.043425117,3,1,2.079441542,365,-0.019149865
0,15,1.31199,103.85831,2,5.192956851,7,2,3.17805383,81,-0.771399508
0,20,1.29683,103.85172,1,5.347107531,7,0,2.995732274,0,-2.139632767
0,22,1.32206,103.85315,2,5.056245805,3,1,3.871201011,203,-0.006157974
0,22,1.32236,103.85179,2,5.429345629,3,0,3.871201011,309,-0.092430336
0,19,1.30766,103.89948,1,3.80666249,2,6,1.386294361,360,0.189086928
1,1,1.31435,103.90814,2,5.38907173,2,0,0.693147181,51,-0.208907389
0,19,1.31037,103.90303,1,4.007333185,2,0,0,76,0.039836866
4,13,1.34448,103.73248,1,4.110873864,2,3,0,47,-1.444937093
0,30,1.29967,103.85185,2,5.231108617,20,0,5.117993812,365,-1.680427856
0,28,1.29208,103.80666,2,5.545177444,3,0,3.912023005,364,-1.142000703
0,20,1.29685,103.84436,2,5.010635294,8,0,5.117993812,365,-1.263370696
0,30,1.30155,103.85887,3,4.094344562,1,0,2.197224577,303,-1.157350723
0,4,1.27358,103.83466,2,4.912654886,5,3,3.912023005,364,-0.132863981
0,34,1.29172,103.84181,2,6.684611728,6,0,4.248495242,364,-1.230109609
0,4,1.27317,103.83241,2,4.912654886,3,1,3.912023005,364,0.077328731
0,24,1.285,103.83878,1,5.298317367,1,0,1.386294361,156,-0.917870189
0,24,1.28496,103.83888,1,5.298317367,1,0,1.386294361,156,-0.931302203
0,4,1.2743,103.83462,2,4.820281566,3,0,3.912023005,364,-0.200996474
0,30,1.30124,103.85867,3,4.158883083,1,0,2.197224577,308,-1.292713904
0,24,1.28312,103.84489,3,3.912023005,1,2,2.197224577,293,-1.678212529
0,24,1.28207,103.84421,3,4.007333185,1,0,2.197224577,308,-1.317332929
0,24,1.28372,103.84254,3,4.094344562,1,0,2.197224577,309,-2.110468859
0,22,1.3195,103.8522,2,5.509388337,3,0,3.610917913,181,-0.199124106
0,19,1.30576,103.90329,2,5.231108617,7,1,5.117993812,365,0.438355705
0,19,1.30775,103.89944,1,3.737669618,1,2,1.386294361,347,0.184888638
0,19,1.30624,103.90301,2,5.18178355,5,0,4.976733742,325,0.403646833
0,19,1.3058,103.90134,2,5.18178355,5,1,4.976733742,345,0.365393524
0,19,1.3062,103.90154,2,5.293304825,3,1,3.610917913,325,0.374948796
0,11,1.31612,103.88997,2,5.598421959,4,0,5.117993812,365,-1.259299636
0,11,1.31136,103.87756,2,5.509388337,3,0,3.610917913,164,-0.373528367
0,28,1.27972,103.78739,1,4.48863637,1,0,3.295836866,365,-0.531214993
0,19,1.30437,103.90243,2,5.18178355,5,0,4.976733742,365,0.467936374
0,19,1.30614,103.90245,2,5.18178355,5,0,4.976733742,335,0.412537632
0,30,1.30659,103.84778,2,4.744932128,1,2,0,25,-2.192463344
0,4,1.27491,103.83284,2,5.043425117,3,0,1.609437912,365,-0.081452869
0,10,1.27496,103.84403,2,5.991464547,3,2,1.791759469,167,-1.320206355
0,10,1.29729,103.85341,2,5.141663557,7,0,2.995732274,89,-1.173202645
0,24,1.28151,103.84094,2,5.796057751,3,7,1.791759469,217,-1.597864112
0,28,1.28097,103.7862,1,5.236441963,1,1,3.295836866,365,-0.659378764
0,30,1.30695,103.84721,2,4.997212274,3,0,3.871201011,334,-1.864357431
0,10,1.29872,103.85725,1,4.317488114,3,3,1.386294361,138,-2.287810593
0,28,1.28097,103.78553,1,4.553876892,1,0,3.295836866,365,-0.80374811
0,28,1.27968,103.78748,1,4.927253685,1,0,3.295836866,365,-0.549127464
0,19,1.30729,103.89979,2,5.521460918,2,1,1.386294361,344,0.219836365
0,28,1.26959,103.79783,2,4.700480366,6,0,0.693147181,365,-0.438174386
0,29,1.30117,103.8292,2,6.163314804,3,0,4.48863637,334,-0.777462999
0,19,1.30581,103.90156,2,5.231108617,5,0,5.111987788,181,0.381768068
0,4,1.27463,103.83293,2,4.912654886,5,1,3.912023005,364,-0.070230308
0,28,1.27993,103.78755,1,4.927253685,1,0,3.295836866,365,-0.526714263
0,28,1.28015,103.786,1,3.912023005,90,1,3.295836866,317,-0.625836604
0,28,1.28091,103.78542,1,4.997212274,1,1,3.295836866,365,-0.823078918
4,9,1.30724,103.76059,1,4.48863637,30,0,1.945910149,69,0.002187637
0,15,1.32805,103.86543,2,5.293304825,5,1,3.610917913,181,-0.606190907
0,30,1.30104,103.86109,2,5.293304825,2,1,1.098612289,168,-1.152914163
0,10,1.27813,103.85192,2,5.66296048,2,6,2.833213344,70,-1.727860356
0,28,1.28143,103.78731,1,4.477336814,1,1,3.80666249,339,-0.47341069
0,15,1.31573,103.85572,2,5.768320996,2,1,1.945910149,339,-0.890223486
0,28,1.28153,103.78585,1,5.293304825,3,0,3.80666249,365,-0.772424147
0,28,1.28004,103.78596,1,4.248495242,1,1,3.80666249,365,-0.621547828
0,28,1.28091,103.7854,1,4.779123493,1,0,3.80666249,365,-0.827708757
0,28,1.28037,103.78619,1,5.003946306,1,0,3.80666249,365,-0.612337611
0,28,1.28045,103.78704,1,4.997212274,1,0,3.80666249,365,-0.470069103
0,28,1.29202,103.76323,1,5.236441963,1,0,3.80666249,365,0.841370546
0,19,1.30829,103.90333,1,6.274762021,2,0,0,91,0.23935879
0,22,1.32403,103.84893,2,4.382026635,30,0,0.693147181,347,-0.366394067
0,4,1.28947,103.82179,1,4.234106505,1,0,0,0,-0.59219193
0,4,1.28269,103.82602,1,4.204692619,15,0,0,0,-0.908602051
0,11,1.3154,103.88962,2,5.509388337,5,0,3.610917913,181,-1.018141253
0,30,1.30142,103.84675,2,5.192956851,1,3,1.945910149,317,-1.443355821
0,29,1.29813,103.84223,1,4.48863637,30,0,2.48490665,354,-0.911369147
0,28,1.27947,103.78712,2,5.33753808,6,0,1.386294361,301,-0.521489677
0,4,1.27276,103.83494,2,4.912654886,5,0,3.912023005,364,-0.072065888
0,4,1.27386,103.8326,2,4.912654886,3,1,3.912023005,353,0.014071128
0,4,1.27367,103.83305,2,4.912654886,3,1,3.912023005,362,-0.00949325
0,4,1.27313,103.83385,2,4.912654886,3,0,3.912023005,364,-0.028872957
0,19,1.30886,103.89423,1,4.158883083,3,2,0,1,-0.472466098
0,38,1.31011,103.80546,2,5.010635294,3,5,1.609437912,42,-0.160105767
0,15,1.31324,103.85914,2,4.86753445,7,2,3.17805383,88,-0.846448308
0,24,1.28038,103.84195,1,5.707110265,1,3,1.386294361,302,-1.297797787
0,30,1.29904,103.8537,2,5.141663557,7,2,2.995732274,88,-1.299094855
